Time,Main Warning,Sub Warning,Full Warning,Warning Text,WarnMsg,Value0
16/10/2014 22:58:27,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,4.3
20/10/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,8
20/10/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,8.2
20/10/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,7.7
20/10/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7.7
25/10/2014 07:48:56,240,1,240 : 1,Remote control PC,FALSE,0
26/10/2014 18:03:59,240,0,240 : 0,Remote control PC,FALSE,0
26/10/2014 18:04:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,4.6
01/11/2014 00:00:00,22,200,22 : 200,Yaw control fault : TWK NOCN installed,FALSE,6.1
01/11/2014 00:00:00,0,10,0 : 10,Information / Warnings,FALSE,6.1
01/11/2014 00:02:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,5.1
01/11/2014 01:00:00,232,1203,232 : 1203,General information,FALSE,9.4
01/11/2014 01:00:00,0,10,0 : 10,Information / Warnings,FALSE,9
01/11/2014 01:01:59,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,9.6
01/11/2014 04:05:40,232,111,232 : 111,General information : Load spectrum stored,FALSE,8.5
01/11/2014 04:05:40,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,8.5
02/11/2014 19:45:23,31,32,31 : 32,Tower oscillation : Longitudinal oscill. (low wind speed),FALSE,5.1
02/11/2014 19:45:23,0,10,0 : 10,Information / Warnings,FALSE,5.1
02/11/2014 19:47:22,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,5
03/11/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,9.2
03/11/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,9.2
03/11/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,8.9
03/11/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,9.1
10/11/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,5
10/11/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,5
10/11/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,5.2
10/11/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,5.4
17/11/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,5.6
17/11/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,5.6
17/11/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,5.7
17/11/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,5.7
21/11/2014 20:48:44,31,32,31 : 32,Tower oscillation : Longitudinal oscill. (low wind speed),FALSE,5.3
21/11/2014 20:48:44,0,10,0 : 10,Information / Warnings,FALSE,5.5
21/11/2014 20:50:44,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,4.7
24/11/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,3
24/11/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,3
24/11/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,3.2
24/11/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,3.1
27/11/2014 06:42:02,62,1110,62 : 1110,Feeding fault : P-balancing outside tolerance inv. 10,FALSE,10.7
27/11/2014 06:42:02,0,10,0 : 10,Information / Warnings,FALSE,10.7
28/11/2014 05:59:59,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,13
01/12/2014 00:00:00,22,200,22 : 200,Yaw control fault : TWK NOCN installed,FALSE,1.7
01/12/2014 00:00:00,0,10,0 : 10,Information / Warnings,FALSE,1.8
01/12/2014 00:02:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,1.9
01/12/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,1.8
01/12/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,1.8
01/12/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,1.8
01/12/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,1.8
01/12/2014 01:00:00,232,1203,232 : 1203,General information,FALSE,1.5
01/12/2014 01:00:00,0,10,0 : 10,Information / Warnings,FALSE,1.5
01/12/2014 01:01:59,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,1.8
01/12/2014 04:05:40,232,111,232 : 111,General information : Load spectrum stored,FALSE,1.5
01/12/2014 04:05:40,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,1.5
05/12/2014 06:12:11,31,32,31 : 32,Tower oscillation : Longitudinal oscill. (low wind speed),FALSE,5.2
05/12/2014 06:12:11,0,10,0 : 10,Information / Warnings,FALSE,5.4
05/12/2014 06:14:11,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,5.7
08/12/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,7.8
08/12/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7.8
08/12/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,9.7
08/12/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,9.9
15/12/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,7
15/12/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7
15/12/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,6.6
15/12/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,6.5
20/12/2014 19:50:46,31,32,31 : 32,Tower oscillation : Longitudinal oscill. (low wind speed),FALSE,4.4
20/12/2014 19:50:46,0,10,0 : 10,Information / Warnings,FALSE,4.3
20/12/2014 19:52:45,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,4.3
22/12/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,11.6
22/12/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,11.6
22/12/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,10.1
22/12/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,10.1
29/12/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,2
29/12/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,2
29/12/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,1.9
29/12/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,2.1
01/01/2015 00:00:00,22,200,22 : 200,Yaw control fault : TWK NOCN installed,FALSE,6.9
01/01/2015 00:00:00,0,10,0 : 10,Information / Warnings,FALSE,7.2
01/01/2015 00:02:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,8.1
01/01/2015 01:00:00,232,1203,232 : 1203,General information,FALSE,8.5
01/01/2015 01:00:00,0,10,0 : 10,Information / Warnings,FALSE,8.5
01/01/2015 01:02:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,8.1
01/01/2015 04:05:40,232,111,232 : 111,General information : Load spectrum stored,FALSE,11.9
01/01/2015 04:05:40,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,12
01/01/2015 11:10:21,72,99,72 : 99,Air gap monitoring : Sensor actuated (-),TRUE,19
01/01/2015 11:10:21,0,10,0 : 10,Information / Warnings,FALSE,18.9
01/01/2015 11:12:21,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,22.4
05/01/2015 12:41:38,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,3.5
05/01/2015 12:41:38,233,62,233 : 62,General warning message : To few inverters activated (-),TRUE,3.5
05/01/2015 12:41:38,0,10,0 : 10,Information / Warnings,FALSE,3.9
07/01/2015 23:45:05,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,9.9
07/01/2015 23:45:05,0,10,0 : 10,Information / Warnings,FALSE,9.9
08/01/2015 22:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,13.9
08/01/2015 22:59:57,0,10,0 : 10,Information / Warnings,FALSE,14.1
09/01/2015 22:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,13.9
09/01/2015 22:59:58,0,10,0 : 10,Information / Warnings,FALSE,13.9
10/01/2015 22:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,8.5
10/01/2015 22:59:58,0,10,0 : 10,Information / Warnings,FALSE,8.4
11/01/2015 22:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,13.7
11/01/2015 22:59:58,0,10,0 : 10,Information / Warnings,FALSE,13.5
12/01/2015 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,15
12/01/2015 00:03:00,0,10,0 : 10,Information / Warnings,FALSE,15
12/01/2015 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,13.2
12/01/2015 00:03:07,0,10,0 : 10,Information / Warnings,FALSE,13.2
12/01/2015 13:11:35,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,4.8
12/01/2015 13:11:36,0,10,0 : 10,Information / Warnings,FALSE,4.8
12/01/2015 22:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,8.2
12/01/2015 22:59:58,0,10,0 : 10,Information / Warnings,FALSE,8.2
13/01/2015 12:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,6.4
13/01/2015 12:59:58,0,10,0 : 10,Information / Warnings,FALSE,6.3
13/01/2015 22:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,5.7
13/01/2015 22:59:57,0,10,0 : 10,Information / Warnings,FALSE,5.8
14/01/2015 12:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,26.2
14/01/2015 12:59:58,0,10,0 : 10,Information / Warnings,FALSE,26.2
14/01/2015 19:13:44,49,331,49 : 331,Fault blade load control,FALSE,32.8
14/01/2015 19:13:44,0,10,0 : 10,Information / Warnings,FALSE,32.8
14/01/2015 19:13:45,49,231,49 : 231,Fault blade load control,FALSE,32.2
14/01/2015 19:13:45,0,10,0 : 10,Information / Warnings,FALSE,32.2
14/01/2015 22:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,23
14/01/2015 22:59:58,0,10,0 : 10,Information / Warnings,FALSE,22.8
15/01/2015 00:07:36,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,19.6
15/01/2015 00:07:36,0,10,0 : 10,Information / Warnings,FALSE,19.4
15/01/2015 00:16:30,26,316,26 : 316,Malfunction fan-inverter : Circuit breaker nacelle fan tripped,TRUE,15.6
15/01/2015 00:16:30,0,10,0 : 10,Information / Warnings,FALSE,15.6
15/01/2015 08:07:51,230,111,230 : 111,Power limitation (10h) : Stator temperature (-),TRUE,11.3
15/01/2015 08:07:51,0,10,0 : 10,Information / Warnings,FALSE,10.9
15/01/2015 12:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,15.6
15/01/2015 12:59:59,0,10,0 : 10,Information / Warnings,FALSE,15.1
15/01/2015 18:42:20,230,111,230 : 111,Power limitation (10h) : Stator temperature (-),TRUE,9.6
15/01/2015 18:42:20,0,10,0 : 10,Information / Warnings,FALSE,9.6
15/01/2015 18:59:58,49,331,49 : 331,Fault blade load control,FALSE,9.6
15/01/2015 18:59:58,49,231,49 : 231,Fault blade load control,FALSE,9.5
15/01/2015 18:59:58,0,10,0 : 10,Information / Warnings,FALSE,9.5
15/01/2015 22:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,7.5
15/01/2015 22:59:58,0,10,0 : 10,Information / Warnings,FALSE,7.5
16/01/2015 00:00:00,26,316,26 : 316,Malfunction fan-inverter : Circuit breaker nacelle fan tripped,TRUE,8.3
16/01/2015 00:00:00,0,10,0 : 10,Information / Warnings,FALSE,8.3
16/01/2015 00:06:21,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,7.3
16/01/2015 00:06:21,0,10,0 : 10,Information / Warnings,FALSE,7.6
16/01/2015 02:54:30,49,391,49 : 391,Fault blade load control : Blade load curve C under tolerance,FALSE,4.5
16/01/2015 02:54:31,0,10,0 : 10,Information / Warnings,FALSE,4.5
16/01/2015 12:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,4.6
16/01/2015 12:59:58,0,10,0 : 10,Information / Warnings,FALSE,4.5
16/01/2015 13:17:28,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,4.6
16/01/2015 15:17:11,26,316,26 : 316,Malfunction fan-inverter : Circuit breaker nacelle fan tripped,TRUE,5.3
16/01/2015 15:17:11,0,10,0 : 10,Information / Warnings,FALSE,5.3
16/01/2015 21:31:42,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,10.9
16/01/2015 21:31:42,0,10,0 : 10,Information / Warnings,FALSE,10.7
17/01/2015 14:59:58,26,316,26 : 316,Malfunction fan-inverter : Circuit breaker nacelle fan tripped,TRUE,5.1
17/01/2015 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,5.1
17/01/2015 20:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,6.5
17/01/2015 20:59:58,0,10,0 : 10,Information / Warnings,FALSE,6.4
18/01/2015 14:59:58,26,316,26 : 316,Malfunction fan-inverter : Circuit breaker nacelle fan tripped,TRUE,11.2
18/01/2015 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,11
18/01/2015 20:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,7.4
18/01/2015 20:59:58,0,10,0 : 10,Information / Warnings,FALSE,7.3
19/01/2015 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,3.9
19/01/2015 00:03:00,0,10,0 : 10,Information / Warnings,FALSE,4
19/01/2015 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,3.7
19/01/2015 00:03:07,0,10,0 : 10,Information / Warnings,FALSE,3.7
19/01/2015 10:06:28,240,1,240 : 1,Remote control PC,FALSE,0
19/01/2015 10:50:08,240,0,240 : 0,Remote control PC,FALSE,0
19/01/2015 10:52:44,240,1,240 : 1,Remote control PC,FALSE,0
19/01/2015 15:06:17,240,0,240 : 0,Remote control PC,FALSE,0
19/01/2015 15:06:19,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,12
19/01/2015 15:11:00,240,1,240 : 1,Remote control PC,FALSE,0
19/01/2015 15:14:31,240,0,240 : 0,Remote control PC,FALSE,0
19/01/2015 15:14:33,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,9.5
19/01/2015 15:21:05,240,1,240 : 1,Remote control PC,FALSE,0
19/01/2015 15:24:37,240,0,240 : 0,Remote control PC,FALSE,0
19/01/2015 15:24:39,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,9.3
19/01/2015 15:58:36,240,1,240 : 1,Remote control PC,FALSE,0
19/01/2015 16:00:37,240,0,240 : 0,Remote control PC,FALSE,0
19/01/2015 16:00:38,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,10.8
19/01/2015 16:13:48,0,10,0 : 10,Information / Warnings,FALSE,9.6
19/01/2015 21:59:58,26,316,26 : 316,Malfunction fan-inverter : Circuit breaker nacelle fan tripped,TRUE,12.9
19/01/2015 21:59:58,0,10,0 : 10,Information / Warnings,FALSE,12.9
20/01/2015 03:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,9.3
20/01/2015 04:00:00,0,10,0 : 10,Information / Warnings,FALSE,9.2
20/01/2015 07:14:37,230,111,230 : 111,Power limitation (10h) : Stator temperature (-),TRUE,11.7
20/01/2015 07:14:37,0,10,0 : 10,Information / Warnings,FALSE,11.7
20/01/2015 09:07:13,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,8.6
24/01/2015 19:10:12,31,32,31 : 32,Tower oscillation : Longitudinal oscill. (low wind speed),FALSE,4.9
24/01/2015 19:10:12,0,10,0 : 10,Information / Warnings,FALSE,4.9
24/01/2015 19:12:11,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,3.8
26/01/2015 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,6.7
26/01/2015 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,6.7
26/01/2015 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,6.6
26/01/2015 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,6.7
01/02/2015 00:00:00,22,200,22 : 200,Yaw control fault : TWK NOCN installed,FALSE,9.4
01/02/2015 00:00:00,0,10,0 : 10,Information / Warnings,FALSE,9.4
01/02/2015 00:02:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7.3
01/02/2015 01:00:00,232,1203,232 : 1203,General information,FALSE,8.4
01/02/2015 01:00:00,0,10,0 : 10,Information / Warnings,FALSE,8.5
01/02/2015 01:02:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7
01/02/2015 04:05:40,232,111,232 : 111,General information : Load spectrum stored,FALSE,6.3
01/02/2015 04:05:41,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,6.1
02/02/2015 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,2.6
02/02/2015 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,2.8
02/02/2015 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,2.8
02/02/2015 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,2.8
02/02/2015 04:05:07,232,510,232 : 510,General information : R&D-Info 510,FALSE,2.7
02/02/2015 04:05:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,2.6
05/02/2015 10:07:54,240,1,240 : 1,Remote control PC,FALSE,0
05/02/2015 10:10:34,240,0,240 : 0,Remote control PC,FALSE,0
05/02/2015 10:10:36,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7.4
05/02/2015 10:22:26,240,1,240 : 1,Remote control PC,FALSE,0
05/02/2015 10:25:09,240,0,240 : 0,Remote control PC,FALSE,0
05/02/2015 10:25:10,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,8
09/02/2015 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,6
09/02/2015 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,6
09/02/2015 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,6.4
09/02/2015 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,6.3
09/02/2015 00:35:01,31,32,31 : 32,Tower oscillation : Longitudinal oscill. (low wind speed),FALSE,6.7
09/02/2015 00:35:02,0,10,0 : 10,Information / Warnings,FALSE,6.5
09/02/2015 00:37:01,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,6.7
12/02/2015 08:44:20,240,1,240 : 1,Remote control PC,FALSE,0
12/02/2015 09:05:36,240,0,240 : 0,Remote control PC,FALSE,0
12/02/2015 09:05:38,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,4.8
14/02/2015 01:04:01,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,8.6
14/02/2015 01:04:02,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,8.4
15/02/2015 18:23:37,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,6.7
15/02/2015 18:23:37,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,6.7
16/02/2015 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,5.7
16/02/2015 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,5.7
16/02/2015 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,6.2
16/02/2015 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,6.2
16/02/2015 10:17:03,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,11.4
16/02/2015 10:17:04,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,11.2
17/02/2015 02:02:43,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,8.6
17/02/2015 02:02:44,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,8.5
17/02/2015 17:59:09,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,9.3
17/02/2015 17:59:09,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,9.3
18/02/2015 06:21:33,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,9.5
18/02/2015 06:21:33,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,9.5
18/02/2015 20:20:24,230,101,230 : 101,Power limitation (10h) : Noise optimation,FALSE,13.6
18/02/2015 20:20:24,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,13.9
19/02/2015 00:05:56,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,9.8
19/02/2015 00:05:56,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,9.8
19/02/2015 11:27:20,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,7.8
19/02/2015 11:27:21,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7.8
20/02/2015 23:06:31,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,10.8
20/02/2015 23:06:31,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,10.8
21/02/2015 14:29:28,230,101,230 : 101,Power limitation (10h) : Noise optimation,FALSE,11.5
21/02/2015 14:29:28,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,11.6
21/02/2015 15:44:03,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,11.4
21/02/2015 15:44:03,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,11.4
21/02/2015 23:53:33,31,32,31 : 32,Tower oscillation : Longitudinal oscill. (low wind speed),FALSE,4.3
21/02/2015 23:53:33,0,10,0 : 10,Information / Warnings,FALSE,4.3
21/02/2015 23:55:33,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,4.3
22/02/2015 14:27:08,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,10.1
22/02/2015 14:27:08,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,10.1
23/02/2015 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,9
23/02/2015 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,9.1
23/02/2015 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,7.8
23/02/2015 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7.6
23/02/2015 06:49:01,230,101,230 : 101,Power limitation (10h) : Noise optimation,FALSE,11.9
23/02/2015 06:49:01,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,12.2
23/02/2015 07:28:00,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,9
23/02/2015 07:28:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,9
23/02/2015 22:37:17,230,101,230 : 101,Power limitation (10h) : Noise optimation,FALSE,15.1
23/02/2015 22:37:17,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,15.1
24/02/2015 13:50:41,230,101,230 : 101,Power limitation (10h) : Noise optimation,FALSE,11.5
24/02/2015 13:50:42,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,11.9
24/02/2015 15:10:36,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,10
24/02/2015 15:10:36,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,10
25/02/2015 05:03:37,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,7.1
25/02/2015 05:03:38,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7
25/02/2015 17:19:39,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,10.5
25/02/2015 17:19:39,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,10.8
26/02/2015 09:53:48,230,101,230 : 101,Power limitation (10h) : Noise optimation,FALSE,11.7
26/02/2015 09:53:48,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,11.7
26/02/2015 15:11:18,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,9.7
26/02/2015 15:11:18,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,9.7
27/02/2015 04:11:15,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,7.3
27/02/2015 04:11:15,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7.3
27/02/2015 21:24:06,230,128,230 : 128,Power limitation (10h) : Noise optimisation (blade angle),FALSE,7.1
27/02/2015 21:24:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7.1
28/02/2015 15:01:23,230,101,230 : 101,Power limitation (10h) : Noise optimation,FALSE,23.7
28/02/2015 15:01:23,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,23.7
01/03/2015 00:00:00,22,200,22 : 200,Yaw control fault : TWK NOCN installed,FALSE,11.2
01/03/2015 00:00:00,0,10,0 : 10,Information / Warnings,FALSE,11.2
01/03/2015 00:02:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,11.1
01/03/2015 01:00:00,232,1203,232 : 1203,General information,FALSE,8.5
01/03/2015 01:00:00,0,10,0 : 10,Information / Warnings,FALSE,8.5
